"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.Madrid","TMIN.NewYork","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.Frankfurt","TMIN.Chicago","TMIN.LosAngeles","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.Madrid","TMAX.NewYork","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.Frankfurt","TMAX.Chicago","TMAX.LosAngeles","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.Madrid","PRCP.NewYork","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.Frankfurt","PRCP.Chicago","PRCP.LosAngeles"
"8822",2013-02-25,-3,NA,NA,17,0,-1,0,3,0,-1,NA,-3,NA,0,-3,NA,7,NA,2,22,4,7,7,8,2,8,NA,8,NA,3,2,NA,0,2,0,0,6,0,0,98,38,NA,0,0,NA,21,NA,0
"8823",2013-02-26,-5,NA,NA,18,2,-1,2,4,0,NA,23,-1,NA,0,0,NA,8,NA,NA,26,5,8,7,9,5,7,32,10,NA,6,1,NA,0,0,0,5,3,0,36,336,7,NA,582,0,NA,0,NA,0
"8824",2013-02-27,-2,NA,-3,NA,1,0,2,4,2,NA,24,NA,NA,1,0,NA,7,NA,NA,26,7,6,8,10,4,6,30,11,NA,2,2,NA,18,0,NA,0,2,23,396,15,2,NA,399,0,NA,0,NA,0
"8825",2013-02-28,0,NA,NA,NA,1,2,4,4,2,0,24,0,NA,1,-2,NA,2,NA,NA,NA,7,5,11,10,3,13,32,17,NA,5,2,NA,226,3,NA,3,6,44,0,41,0,NA,5,0,NA,0,NA,0
"8826",2013-03-01,0,NA,NA,18,2,3,2,5,2,NA,25,4,NA,1,-2,NA,5,NA,6,NA,5,13,7,10,4,7,NA,15,NA,4,-1,NA,0,0,NA,5,3,0,0,36,0,10,76,0,NA,0,NA,0
"8827",2013-03-02,-3,NA,NA,NA,2,1,-1,4,1,-4,NA,NA,NA,-2,-5,NA,13,NA,4,21,7,12,4,12,3,2,32,12,NA,9,-1,NA,0,5,NA,0,1,0,0,0,0,NA,213,0,NA,0,NA,0
"8828",2013-03-03,4,NA,-5,NA,-1,6,-2,4,-1,-3,25,0,NA,-4,-5,NA,10,NA,NA,16,9,13,4,13,8,4,31,12,NA,6,0,NA,0,1,NA,36,0,0,0,0,0,NA,13,0,NA,0,NA,0
"8829",2013-03-04,6,NA,NA,11,0,6,-3,8,0,NA,25,NA,NA,-4,-4,NA,10,NA,NA,22,13,13,6,18,14,8,32,10,NA,11,1,NA,59,0,NA,0,2,125,0,0,0,NA,0,0,NA,0,NA,0
"8830",2013-03-05,6,NA,0,15,0,8,-1,12,3,-1,NA,0,NA,-4,-2,NA,13,NA,15,24,14,13,9,20,17,7,31,15,NA,14,1,NA,165,0,NA,0,0,50,0,2,0,NA,0,30,NA,0,NA,0
"8831",2013-03-06,5,NA,NA,NA,6,8,3,12,8,1,24,0,NA,-3,-2,NA,15,NA,14,24,11,15,6,18,15,14,32,19,NA,16,2,NA,2,0,NA,0,21,10,0,26,3,NA,8,0,NA,0,NA,0
"8832",2013-03-07,8,NA,NA,NA,6,10,1,11,10,NA,25,3,NA,4,-1,NA,15,NA,20,25,10,16,3,18,13,11,32,17,NA,16,3,NA,88,5,NA,0,39,157,48,84,12,0,0,0,NA,3,NA,48
"8833",2013-03-08,9,NA,NA,NA,8,8,-1,8,8,2,25,5,NA,5,-2,NA,18,NA,22,26,8,11,6,20,13,11,NA,22,NA,17,2,NA,13,109,NA,0,111,173,137,0,20,NA,0,0,NA,17,NA,180
"8834",2013-03-09,7,NA,NA,17,5,6,2,10,8,NA,26,NA,NA,6,-1,NA,13,NA,NA,25,2,14,13,19,16,20,NA,25,NA,15,8,NA,47,142,NA,0,7,15,0,0,22,NA,0,0,NA,0,NA,25
"8835",2013-03-10,5,NA,-2,17,1,6,2,11,4,NA,26,NA,NA,0,2,NA,13,NA,NA,25,1,12,10,18,10,6,32,NA,NA,11,13,NA,15,3,NA,0,5,1,0,0,24,NA,8,0,NA,30,NA,0
"8836",2013-03-11,5,NA,-1,18,-1,5,4,8,1,-4,NA,NA,NA,-2,1,NA,13,NA,NA,23,3,12,12,16,4,9,32,12,NA,1,10,NA,25,0,3,0,1,0,0,196,119,NA,28,0,NA,22,NA,0
"8837",2013-03-12,6,NA,NA,18,-3,4,6,3,-3,1,24,-1,NA,-5,-3,NA,10,NA,8,23,6,12,14,8,-2,11,32,17,NA,-2,3,NA,2,6,43,0,4,0,201,404,54,NA,0,0,NA,105,NA,0
"8838",2013-03-13,1,NA,NA,19,-1,2,3,2,-8,NA,24,4,NA,-8,-4,NA,8,NA,8,27,7,8,11,9,3,8,32,23,NA,-1,1,NA,1,6,5,0,3,0,0,86,9,211,0,0,NA,0,NA,0
"8839",2013-03-14,0,NA,NA,NA,-3,0,-2,4,-1,0,25,NA,NA,-12,-3,NA,9,NA,NA,NA,8,10,5,11,5,8,33,13,NA,4,3,NA,0,0,0,0,11,0,0,90,0,NA,0,0,NA,2,NA,0
"8840",2013-03-15,-1,NA,-1,17,1,1,-1,6,-5,0,25,1,NA,-10,1,NA,12,NA,12,22,8,13,8,12,7,8,34,15,NA,3,6,NA,0,62,NA,3,45,7,0,0,0,NA,0,0,NA,0,NA,0
"8841",2013-03-16,4,NA,NA,17,4,6,0,6,2,2,25,3,NA,-4,-1,NA,16,NA,NA,22,8,10,5,11,9,10,NA,21,NA,7,2,NA,0,3,NA,0,66,10,30,86,30,NA,0,0,NA,1,NA,0
"8842",2013-03-17,5,NA,5,18,4,6,-2,8,5,3,NA,7,NA,0,-2,NA,18,NA,NA,22,8,11,3,13,9,12,32,19,NA,5,1,NA,82,62,NA,0,88,78,0,28,22,NA,0,0,NA,92,NA,0
"8843",2013-03-18,6,NA,NA,20,-2,4,-2,7,1,NA,25,8,NA,2,-6,NA,15,NA,NA,26,8,13,2,12,7,13,NA,NA,NA,8,2,NA,0,2,NA,0,54,0,165,22,50,61,117,0,NA,0,NA,0
"8844",2013-03-19,0,NA,NA,22,1,3,1,7,3,3,26,12,NA,1,-8,NA,15,NA,6,NA,6,12,6,14,10,9,33,26,NA,10,1,NA,26,0,46,0,7,35,91,48,30,NA,0,71,NA,4,NA,0
"8845",2013-03-20,4,NA,-3,NA,1,4,0,6,4,NA,26,NA,NA,1,-9,NA,14,NA,6,28,6,14,7,13,9,6,32,20,NA,9,-3,NA,0,0,5,229,0,0,0,0,30,NA,0,0,NA,53,NA,0
"8846",2013-03-21,0,NA,-1,NA,-1,4,-1,9,0,-4,26,NA,NA,1,-9,NA,18,NA,9,25,7,15,4,21,9,4,33,15,NA,4,0,NA,0,0,0,8,12,0,0,1,1,NA,0,0,NA,0,NA,0
"8847",2013-03-22,5,NA,NA,19,2,6,-2,9,4,NA,NA,4,NA,-1,-4,NA,18,NA,10,23,3,12,5,19,14,7,NA,20,NA,7,1,NA,0,0,NA,0,32,23,0,8,2,NA,0,0,NA,0,NA,0
"8848",2013-03-23,4,NA,NA,20,0,6,0,8,7,-1,26,NA,NA,0,-2,NA,14,NA,NA,25,1,14,8,17,11,9,32,18,NA,4,2,NA,147,0,NA,0,42,63,0,14,0,NA,297,0,NA,0,NA,0
"8849",2013-03-24,6,NA,NA,21,-1,6,1,8,4,NA,26,8,NA,-2,-1,NA,13,NA,NA,26,1,14,8,14,8,8,33,12,NA,6,2,NA,6,0,NA,0,2,12,0,60,2,NA,0,0,NA,0,NA,0
"8850",2013-03-25,6,NA,-2,NA,-1,5,2,9,3,NA,NA,NA,NA,-3,-1,NA,12,NA,11,NA,2,11,4,12,8,6,32,10,NA,3,3,NA,0,0,NA,0,1,24,43,312,0,NA,0,0,NA,0,NA,0
"8851",2013-03-26,10,NA,1,NA,0,9,3,10,2,0,24,3,NA,-3,1,NA,17,NA,14,NA,4,14,12,13,6,7,33,14,NA,5,4,NA,11,0,NA,3,0,92,0,63,0,NA,122,51,NA,0,NA,0
"8852",2013-03-27,9,NA,NA,18,-1,9,2,10,1,0,24,6,NA,-4,2,NA,16,NA,NA,21,4,15,12,12,5,12,32,NA,NA,6,5,NA,4,0,NA,323,0,3,0,143,0,NA,0,0,NA,0,NA,0
"8853",2013-03-28,10,NA,NA,NA,-2,9,3,8,0,NA,NA,6,NA,-3,1,NA,16,NA,NA,NA,5,16,11,13,6,10,31,21,NA,6,7,NA,0,0,NA,13,0,11,0,51,0,NA,0,0,NA,15,NA,0
"8854",2013-03-29,11,NA,NA,18,-2,9,4,11,-3,1,NA,NA,NA,-2,1,NA,16,NA,11,22,6,15,13,18,7,9,33,22,NA,4,6,NA,0,1,NA,325,0,17,0,134,0,NA,0,0,NA,0,NA,0
"8855",2013-03-30,9,NA,3,18,0,9,4,10,0,NA,26,NA,NA,0,-1,NA,17,NA,NA,NA,5,18,15,16,6,8,34,8,NA,6,14,NA,0,0,NA,5,1,0,0,1,0,NA,3,79,NA,0,NA,0
"8856",2013-03-31,7,NA,NA,18,-3,8,7,10,-2,1,26,NA,NA,-2,3,NA,14,NA,9,NA,6,15,12,18,6,10,33,8,NA,4,14,NA,238,0,NA,0,0,93,20,58,0,NA,0,0,NA,0,NA,0
"8857",2013-04-01,7,NA,NA,19,0,7,3,10,-1,4,NA,3,NA,-5,-1,NA,15,NA,16,NA,7,14,17,16,9,13,34,16,NA,7,4,NA,0,0,NA,8,0,26,0,8,0,NA,51,0,NA,0,NA,3
"8858",2013-04-02,5,NA,NA,NA,-1,6,1,9,0,NA,23,8,NA,-3,-2,NA,14,NA,18,NA,6,14,6,16,10,10,33,NA,NA,8,4,NA,0,0,NA,0,0,2,0,2,0,41,196,66,NA,0,NA,0
"8859",2013-04-03,3,NA,5,NA,-1,6,1,8,0,4,NA,10,NA,0,-1,NA,16,NA,NA,NA,4,15,8,15,9,10,NA,16,NA,6,4,NA,73,0,NA,127,4,87,0,138,9,NA,43,739,NA,0,NA,0
"8860",2013-04-04,7,NA,NA,18,0,6,1,7,1,5,NA,12,NA,1,0,NA,15,NA,13,NA,5,14,12,11,8,17,NA,23,NA,10,14,NA,5,0,51,23,5,8,0,80,1,NA,58,130,NA,0,NA,0
"8861",2013-04-05,2,NA,NA,20,1,4,5,6,4,NA,25,NA,NA,0,1,NA,10,NA,15,NA,9,10,18,10,9,16,34,23,NA,4,9,NA,129,0,0,10,8,0,0,58,2,NA,417,0,NA,0,NA,0
"8862",2013-04-06,1,NA,1,NA,-1,1,2,5,3,NA,26,11,NA,1,2,NA,11,NA,15,20,10,12,11,12,8,11,NA,20,NA,6,21,NA,0,0,NA,13,0,0,0,0,2,102,0,0,NA,1,NA,0
"8863",2013-04-07,0,NA,2,14,-3,2,4,5,-1,2,26,NA,NA,-3,4,NA,13,NA,17,21,11,13,13,12,12,8,32,23,NA,10,14,NA,0,0,3,0,0,0,0,58,0,20,64,320,NA,0,23,0
"8864",2013-04-08,3,NA,NA,NA,2,8,11,9,4,2,26,NA,NA,-2,3,NA,15,NA,13,NA,9,16,23,17,10,11,34,18,NA,10,18,NA,0,0,NA,0,11,0,0,12,15,0,0,84,NA,2,NA,0
"8865",2013-04-09,4,NA,NA,16,2,7,11,11,5,NA,27,4,NA,5,3,NA,19,NA,NA,NA,10,14,28,17,13,9,33,21,NA,11,8,NA,0,17,NA,NA,17,0,0,18,46,NA,0,0,NA,48,NA,0
"8866",2013-04-10,9,NA,NA,NA,2,9,13,11,8,4,NA,NA,NA,6,3,NA,20,NA,NA,19,11,16,23,25,13,8,31,17,NA,12,5,NA,0,49,NA,231,68,0,124,78,74,NA,0,0,NA,48,114,0
"8867",2013-04-11,7,NA,NA,NA,4,10,8,12,10,NA,25,NA,NA,8,3,NA,20,NA,NA,NA,12,18,16,17,14,9,NA,14,NA,18,10,NA,0,21,NA,56,64,0,0,100,22,NA,5,84,NA,245,NA,0
"8868",2013-04-12,9,NA,NA,15,6,6,5,11,9,4,25,3,NA,8,3,NA,21,NA,24,NA,13,17,8,17,16,11,34,16,NA,16,8,NA,0,85,NA,74,46,0,160,16,28,NA,0,0,NA,12,NA,0
"8869",2013-04-13,4,NA,NA,16,4,7,5,12,6,4,NA,4,NA,8,1,NA,23,NA,NA,24,17,21,14,20,15,15,34,18,NA,15,7,NA,0,27,NA,0,60,0,3,0,34,NA,0,0,NA,6,NA,0
"8870",2013-04-14,7,NA,NA,NA,9,11,8,11,12,NA,22,6,NA,8,3,NA,24,NA,NA,26,17,26,14,20,25,10,NA,23,NA,22,18,NA,0,0,NA,0,7,0,0,0,9,30,163,0,NA,0,NA,0
"8871",2013-04-15,9,NA,NA,18,9,13,7,12,11,3,22,NA,NA,10,8,NA,26,NA,NA,27,16,24,15,17,21,11,33,23,NA,26,18,NA,0,5,NA,0,0,0,0,0,2,NA,5,0,NA,5,NA,3
"8872",2013-04-16,10,NA,8,20,8,13,8,11,12,NA,NA,8,NA,13,4,NA,28,NA,22,NA,18,26,17,18,19,16,NA,22,NA,23,8,NA,0,0,NA,0,2,0,0,0,0,NA,0,0,NA,0,NA,0
"8873",2013-04-17,10,NA,NA,22,8,14,13,12,13,NA,23,11,NA,14,5,NA,29,NA,17,NA,15,28,22,18,25,20,32,26,NA,24,9,NA,0,0,NA,25,0,0,5,9,0,NA,224,0,NA,0,NA,0
"8874",2013-04-18,10,NA,NA,NA,8,13,11,10,12,NA,23,12,NA,10,5,NA,29,NA,NA,27,13,28,15,14,20,14,NA,26,NA,22,18,NA,0,0,NA,15,10,0,3,14,0,NA,10,0,NA,0,940,0
"8875",2013-04-19,10,NA,NA,NA,6,8,13,9,5,NA,24,NA,NA,10,0,NA,25,NA,NA,NA,13,20,22,16,14,12,30,16,NA,15,6,NA,0,2,0,742,1,0,13,0,8,NA,18,0,NA,1,NA,0
"8876",2013-04-20,6,NA,3,21,1,5,6,8,5,4,24,NA,NA,7,0,NA,19,NA,NA,25,14,19,16,16,14,9,32,12,NA,13,6,NA,0,0,0,15,1,0,15,0,12,102,10,0,NA,0,NA,0
"8877",2013-04-21,5,NA,5,NA,-2,7,3,9,4,4,NA,4,NA,8,2,NA,22,NA,NA,NA,14,22,13,16,16,13,32,13,NA,16,10,NA,0,0,NA,0,0,0,0,0,0,NA,3,191,NA,0,NA,0
"8878",2013-04-22,6,NA,8,19,5,10,5,10,1,6,24,NA,NA,9,6,NA,20,NA,NA,NA,18,21,13,15,15,14,33,16,NA,17,16,NA,0,3,NA,30,1,0,0,0,0,NA,38,15,NA,0,NA,0
"8879",2013-04-23,5,NA,NA,19,8,8,5,10,5,8,24,4,NA,8,3,NA,18,NA,NA,24,18,21,12,17,18,14,32,19,NA,20,16,NA,0,0,0,5,0,0,0,0,0,41,0,0,NA,0,NA,0
"8880",2013-04-24,3,NA,6,21,7,10,7,9,6,NA,26,10,NA,6,2,NA,16,NA,NA,27,21,22,21,19,23,14,32,NA,NA,23,10,NA,0,0,0,0,1,0,0,0,0,20,84,0,NA,0,117,0
"8881",2013-04-25,8,NA,NA,NA,9,10,8,12,10,7,NA,NA,NA,8,6,NA,11,NA,NA,29,15,22,19,17,26,12,33,25,NA,26,11,NA,43,3,NA,0,36,0,0,8,0,46,0,20,NA,0,NA,0
"8882",2013-04-26,11,NA,8,NA,6,11,10,8,8,7,24,NA,NA,8,6,NA,20,NA,25,NA,11,19,19,13,21,14,30,24,NA,21,19,NA,80,35,NA,124,8,104,0,71,2,NA,46,0,NA,195,NA,0
"8883",2013-04-27,7,NA,NA,20,2,6,9,6,6,8,24,NA,NA,5,8,NA,15,NA,24,23,12,14,22,11,12,15,33,20,NA,8,14,NA,119,0,NA,38,6,0,0,96,0,NA,5,30,NA,35,NA,0
"8884",2013-04-28,2,NA,NA,20,-1,4,11,4,4,11,NA,5,NA,6,7,NA,7,NA,NA,NA,13,9,21,12,12,20,27,21,NA,12,13,NA,144,23,NA,0,10,169,0,27,2,NA,43,0,NA,0,NA,0
"8885",2013-04-29,4,NA,9,21,7,3,11,7,1,NA,24,7,NA,7,9,NA,15,NA,29,NA,14,12,14,14,16,17,32,24,NA,16,23,NA,0,0,NA,0,1,125,10,90,0,150,165,0,NA,0,NA,0
"8886",2013-04-30,3,NA,NA,NA,3,6,11,8,8,7,25,12,NA,6,16,NA,11,NA,NA,28,15,13,20,11,13,15,33,21,NA,14,29,NA,8,0,NA,0,1,8,0,559,36,NA,0,0,NA,31,NA,0
"8887",2013-05-01,5,NA,8,NA,3,7,8,8,8,9,NA,NA,NA,8,9,NA,16,NA,NA,25,16,15,21,12,14,16,31,21,NA,18,27,NA,0,0,NA,295,0,0,0,92,81,NA,0,0,NA,0,NA,0
"8888",2013-05-02,5,NA,NA,16,4,6,9,8,9,9,26,NA,NA,11,4,NA,19,NA,NA,NA,19,18,22,15,19,16,NA,19,NA,16,9,NA,0,0,0,46,0,0,0,0,0,NA,3,0,NA,0,NA,0
"8889",2013-05-03,5,NA,NA,NA,3,7,9,7,8,NA,NA,NA,NA,9,4,NA,19,NA,NA,22,16,19,19,16,17,15,30,21,NA,19,9,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,3,NA,0
"8890",2013-05-04,8,NA,NA,18,7,9,9,8,5,NA,26,7,NA,8,8,NA,21,NA,NA,24,18,22,21,17,18,15,32,22,NA,17,16,NA,0,0,NA,56,1,0,0,0,0,NA,3,0,NA,22,13,0
"8891",2013-05-05,7,NA,14,20,5,10,8,8,11,NA,NA,10,NA,7,9,NA,24,NA,NA,26,21,23,18,19,20,16,31,25,NA,22,14,NA,0,0,NA,0,3,0,0,0,0,NA,0,0,NA,0,NA,0
"8892",2013-05-06,7,NA,NA,21,8,11,8,12,8,7,25,11,NA,7,10,NA,25,NA,NA,NA,21,24,21,16,19,15,NA,27,NA,24,14,NA,0,0,NA,0,0,0,0,111,0,NA,86,0,NA,0,NA,58
"8893",2013-05-07,14,NA,NA,22,5,14,11,13,8,11,NA,NA,NA,11,9,NA,25,NA,NA,26,18,22,23,20,22,23,NA,18,NA,20,17,NA,0,13,NA,5,17,0,0,57,4,NA,3,0,NA,6,NA,119
"8894",2013-05-08,12,NA,NA,NA,8,16,13,13,11,11,24,8,NA,9,10,NA,27,NA,NA,24,14,25,17,17,21,23,32,23,NA,23,16,NA,0,49,0,0,4,0,767,14,20,NA,462,0,NA,8,NA,0
"8895",2013-05-09,14,NA,NA,21,6,15,12,11,10,12,NA,9,NA,13,8,NA,28,NA,NA,30,16,24,20,13,18,20,NA,28,NA,21,23,NA,0,2,0,1168,13,0,127,41,19,NA,58,0,NA,1,NA,0
"8896",2013-05-10,14,NA,NA,NA,9,14,15,10,9,NA,25,12,NA,11,5,NA,26,NA,NA,26,16,25,26,16,15,16,31,30,NA,19,9,NA,0,2,NA,0,11,0,3,0,0,231,404,0,NA,3,NA,0
"8897",2013-05-11,10,NA,NA,22,6,12,16,9,10,11,27,15,NA,11,7,NA,26,NA,NA,28,14,25,21,16,18,20,NA,NA,NA,19,15,NA,0,91,NA,429,19,0,277,0,2,NA,10,0,NA,20,NA,0
"8898",2013-05-12,13,NA,NA,NA,5,11,11,10,7,15,27,NA,NA,8,6,NA,21,NA,NA,27,14,26,21,16,16,19,34,28,NA,14,9,NA,0,43,NA,3,14,0,0,0,2,0,3,160,NA,32,NA,0
"8899",2013-05-13,11,NA,NA,23,10,13,7,9,11,16,NA,14,NA,8,6,NA,23,NA,NA,28,13,26,14,17,17,23,NA,22,NA,14,13,NA,8,27,NA,79,4,14,0,0,6,NA,0,0,NA,21,NA,0
"8900",2013-05-14,12,NA,NA,24,6,12,6,11,10,NA,NA,14,NA,8,13,NA,23,NA,NA,NA,13,23,16,17,16,23,32,32,NA,18,29,NA,202,11,NA,0,76,54,0,78,10,NA,0,0,NA,0,NA,0
"8901",2013-05-15,9,NA,NA,25,6,7,11,8,8,13,NA,16,NA,7,13,NA,19,NA,NA,NA,15,13,21,14,16,21,NA,28,NA,21,26,NA,21,0,NA,91,41,4,0,69,12,0,33,0,NA,0,NA,0
"8902",2013-05-16,4,NA,14,NA,3,6,17,8,9,NA,23,NA,NA,9,11,NA,14,NA,NA,NA,13,15,26,14,15,27,31,27,NA,18,22,NA,26,87,NA,0,2,17,0,66,5,NA,427,0,NA,9,NA,0
"8903",2013-05-17,7,NA,17,24,6,6,14,8,6,NA,23,12,NA,10,10,NA,14,NA,NA,29,14,9,22,14,17,23,34,25,NA,15,16,NA,54,61,NA,86,1,94,0,40,2,NA,20,10,NA,0,NA,0
"8904",2013-05-18,5,NA,NA,25,7,6,13,8,6,NA,26,12,NA,10,12,NA,13,NA,NA,32,17,14,18,12,16,19,30,27,NA,21,19,NA,28,0,NA,241,0,8,3,232,17,NA,0,0,NA,0,NA,0
"8905",2013-05-19,6,NA,NA,NA,7,6,13,9,10,NA,26,15,NA,9,14,NA,15,NA,NA,31,16,15,15,15,16,19,33,26,NA,21,24,NA,0,1,NA,0,7,24,152,24,58,351,0,0,NA,212,NA,0
"8906",2013-05-20,5,NA,12,NA,10,5,14,8,10,NA,26,16,NA,9,18,NA,15,NA,NA,NA,15,17,26,15,12,15,31,NA,NA,15,32,NA,25,268,NA,0,12,14,0,0,172,0,0,20,NA,17,NA,0
"8907",2013-05-21,5,NA,NA,NA,11,7,20,9,10,10,NA,18,NA,9,15,NA,18,NA,NA,30,14,19,30,16,12,21,33,29,NA,16,27,NA,0,37,NA,119,0,0,0,9,128,NA,0,5,NA,50,157,0
"8908",2013-05-22,6,NA,NA,23,8,8,15,11,9,NA,26,19,NA,8,10,NA,22,NA,NA,NA,12,22,26,16,16,22,32,30,NA,11,22,NA,0,16,NA,0,4,0,0,2,4,NA,0,0,NA,6,157,0
"8909",2013-05-23,8,NA,17,24,5,8,18,11,7,NA,26,NA,NA,3,NA,NA,23,NA,NA,29,10,24,27,16,13,24,32,29,NA,11,NA,NA,0,17,NA,0,21,0,460,4,18,NA,0,0,NA,39,NA,0
"8910",2013-05-24,7,NA,NA,25,4,9,7,10,2,11,NA,NA,NA,2,NA,NA,25,NA,NA,NA,13,24,18,16,9,22,30,NA,NA,13,NA,NA,0,14,206,0,55,0,76,0,51,NA,0,0,NA,0,NA,0
"8911",2013-05-25,6,NA,18,NA,4,10,7,10,6,15,25,14,NA,2,7,NA,25,NA,NA,NA,18,25,12,16,15,27,33,25,NA,14,11,NA,0,59,NA,NA,17,0,36,0,26,NA,84,0,NA,52,NA,0
"8912",2013-05-26,12,NA,NA,25,4,11,9,10,6,18,NA,16,NA,6,8,NA,21,NA,NA,28,18,24,19,16,16,26,33,30,NA,10,16,NA,0,1,15,NA,0,0,0,4,0,NA,0,0,NA,284,NA,0
"8913",2013-05-27,11,NA,16,27,5,11,11,10,3,NA,24,19,NA,8,12,NA,22,NA,NA,30,15,21,23,16,19,22,33,28,NA,18,14,NA,0,0,NA,NA,31,22,0,94,6,500,226,0,NA,2,10,0
"8914",2013-05-28,9,NA,NA,27,8,11,13,9,10,NA,25,19,NA,6,12,NA,19,NA,NA,NA,12,19,20,14,16,20,32,27,NA,22,24,NA,0,29,15,NA,52,0,132,147,36,99,0,0,NA,6,25,0
"8915",2013-05-29,8,NA,NA,NA,7,8,14,9,5,NA,26,NA,NA,7,17,NA,18,NA,NA,NA,14,18,28,15,16,16,28,24,NA,13,27,NA,27,28,8,0,75,34,0,59,40,38,0,15,NA,63,NA,0
"8916",2013-05-30,7,NA,15,27,10,6,22,12,9,13,NA,NA,NA,7,17,NA,18,NA,NA,32,18,20,32,16,16,20,32,NA,NA,17,28,NA,0,0,0,NA,24,0,0,0,54,NA,15,25,NA,114,NA,0
"8917",2013-05-31,7,NA,NA,27,10,9,24,12,11,14,24,NA,NA,10,17,NA,20,NA,NA,32,18,21,32,17,17,24,32,29,NA,18,25,NA,0,0,NA,NA,2,0,0,0,50,NA,36,71,NA,59,NA,0
"8918",2013-06-01,6,NA,NA,27,10,10,23,12,10,NA,NA,15,NA,12,15,NA,23,NA,NA,32,18,24,32,15,21,24,33,28,NA,19,24,NA,0,0,NA,0,0,0,0,7,0,NA,246,0,NA,0,NA,0
"8919",2013-06-02,7,NA,NA,27,8,10,21,11,10,NA,23,NA,NA,9,8,NA,25,NA,NA,33,17,25,31,17,18,25,32,24,NA,18,18,NA,0,0,0,NA,0,0,216,0,0,NA,224,0,NA,0,NA,0
"8920",2013-06-03,10,NA,18,NA,4,11,19,9,8,14,NA,14,NA,9,9,NA,26,NA,NA,33,18,26,26,18,17,21,32,30,NA,18,15,NA,0,0,NA,0,0,0,221,0,0,NA,0,0,NA,0,NA,0
"8921",2013-06-04,11,NA,NA,NA,6,14,14,10,8,16,24,15,NA,9,12,NA,28,NA,NA,32,19,29,24,19,19,25,31,NA,NA,21,16,NA,0,0,239,NA,0,0,0,0,0,0,173,0,NA,0,NA,0
"8922",2013-06-05,14,NA,NA,NA,7,16,14,10,10,18,NA,18,NA,9,12,NA,26,NA,NA,31,20,30,23,19,25,27,33,31,NA,24,17,NA,2,0,0,NA,0,48,0,0,0,NA,0,0,NA,0,NA,0
"8923",2013-06-06,11,NA,NA,23,6,14,15,14,13,19,23,NA,NA,9,11,NA,26,NA,NA,29,20,25,21,16,28,27,32,27,NA,25,14,NA,0,0,0,411,0,0,33,33,0,NA,216,0,NA,0,NA,0
"8924",2013-06-07,10,NA,NA,26,9,12,15,13,17,18,25,NA,NA,11,11,NA,23,NA,NA,31,17,18,17,15,27,28,34,NA,NA,26,16,NA,48,0,147,25,2,0,1057,90,0,NA,36,0,NA,0,NA,0
"8925",2013-06-08,9,NA,19,NA,8,10,14,13,16,18,NA,NA,NA,13,12,NA,19,NA,NA,NA,16,19,25,15,26,NA,32,29,NA,26,18,NA,0,0,0,0,2,7,122,35,194,NA,10,5,NA,138,NA,0
"8926",2013-06-09,9,NA,NA,26,9,11,17,14,12,21,NA,16,NA,14,13,NA,19,NA,NA,32,15,21,27,16,19,30,30,32,NA,20,21,NA,0,0,165,23,0,2,0,2,26,NA,20,0,NA,57,NA,0
"8927",2013-06-10,12,NA,16,NA,8,12,17,14,11,21,25,20,NA,13,14,NA,25,NA,NA,NA,16,25,21,20,20,30,NA,28,NA,20,21,NA,0,0,NA,0,0,0,351,10,8,NA,140,0,NA,27,33,0
"8928",2013-06-11,13,NA,NA,NA,7,14,18,16,12,NA,25,NA,NA,13,14,NA,29,NA,26,NA,17,28,27,23,20,26,32,25,NA,22,26,NA,0,0,79,333,7,0,23,1,2,51,38,0,NA,0,NA,0
"8929",2013-06-12,13,NA,15,NA,13,18,18,17,16,NA,25,19,NA,11,16,NA,32,NA,NA,NA,17,32,24,23,22,22,33,23,NA,23,28,NA,0,82,NA,251,22,0,0,40,5,94,0,25,NA,0,NA,0
"8930",2013-06-13,17,NA,18,22,12,19,13,13,13,17,27,NA,NA,12,14,NA,34,NA,NA,NA,18,33,21,18,20,24,33,24,NA,28,17,NA,0,1,NA,5,8,0,320,38,34,NA,0,130,NA,52,NA,0
"8931",2013-06-14,18,NA,19,24,7,19,12,14,8,19,27,20,NA,10,13,NA,33,NA,NA,NA,15,33,22,19,21,27,32,30,NA,20,16,NA,0,0,NA,46,14,0,97,1,33,NA,0,66,NA,0,NA,0
"8932",2013-06-15,17,NA,20,24,10,18,16,13,12,NA,28,NA,NA,10,14,NA,34,NA,NA,NA,17,34,27,18,20,25,34,31,NA,22,25,NA,0,30,NA,290,15,0,0,0,0,NA,0,15,NA,0,NA,0
