"","date","TMIN.Albacete","TMIN.Amsterdam","TMIN.Beijng","TMIN.HongKong","TMIN.London","TMIN.LosAngeles","TMIN.Madrid","TMIN.Oviedo","TMIN.Paris","TMIN.Seoul","TMIN.Singapore","TMIN.Tokyo","TMIN.Dubai","TMIN.NewYork","TMIN.Frankfurt","TMIN.Chicago","TMAX.Albacete","TMAX.Amsterdam","TMAX.Beijng","TMAX.HongKong","TMAX.London","TMAX.LosAngeles","TMAX.Madrid","TMAX.Oviedo","TMAX.Paris","TMAX.Seoul","TMAX.Singapore","TMAX.Tokyo","TMAX.Dubai","TMAX.NewYork","TMAX.Frankfurt","TMAX.Chicago","PRCP.Albacete","PRCP.Amsterdam","PRCP.Beijng","PRCP.HongKong","PRCP.London","PRCP.LosAngeles","PRCP.Madrid","PRCP.Oviedo","PRCP.Paris","PRCP.Seoul","PRCP.Singapore","PRCP.Tokyo","PRCP.Dubai","PRCP.NewYork","PRCP.Frankfurt","PRCP.Chicago"
"10718",2018-05-06,7,8,13,24,5,14,13,10,13,NA,NA,12,NA,NA,10,9,22,25,NA,30,26,24,24,19,27,NA,NA,28,NA,NA,26,16,16,0,NA,25,0,0,15,0,0,211,0,0,NA,NA,0,NA
"10719",2018-05-07,9,12,NA,NA,9,12,12,11,13,14,26,NA,NA,NA,10,8,24,25,NA,NA,24,24,23,17,27,NA,NA,24,NA,NA,26,18,0,0,NA,3,0,0,135,0,0,NA,0,0,NA,NA,0,NA
"10720",2018-05-08,11,11,NA,23,8,13,12,13,13,NA,28,NA,NA,NA,9,14,26,27,NA,NA,19,21,25,15,28,NA,NA,17,NA,NA,27,24,0,0,NA,427,0,0,2,10,0,NA,0,211,NA,NA,0,NA
"10721",2018-05-09,9,10,12,NA,7,14,13,12,13,10,NA,10,NA,NA,10,13,26,21,NA,NA,16,22,25,14,25,NA,NA,15,NA,NA,27,28,4,0,NA,97,6,0,0,12,0,NA,0,396,NA,NA,5,NA
"10722",2018-05-10,11,4,16,22,8,14,14,10,11,NA,28,NA,NA,NA,11,8,25,16,NA,NA,17,21,24,17,20,NA,NA,19,NA,NA,20,18,22,10,NA,94,6,0,0,0,0,NA,0,30,NA,NA,6,NA
"10723",2018-05-11,11,3,NA,23,4,16,13,9,7,11,28,8,NA,NA,7,7,25,19,NA,NA,14,19,25,17,22,NA,NA,24,NA,NA,22,11,0,0,NA,0,0,0,0,64,0,NA,0,5,NA,NA,0,NA
"10724",2018-05-12,10,10,NA,23,8,13,10,10,11,11,28,11,NA,NA,9,6,22,23,NA,28,17,20,20,14,22,NA,NA,27,NA,NA,26,9,0,0,0,0,46,20,0,6,8,239,0,0,NA,NA,0,NA
"10725",2018-05-13,5,11,14,24,7,NA,6,8,9,NA,NA,NA,NA,NA,13,7,18,18,NA,30,19,NA,18,14,15,NA,NA,19,NA,NA,24,12,0,20,NA,0,31,NA,0,166,28,NA,3,0,NA,NA,170,NA
"10726",2018-05-14,4,11,20,26,7,12,10,10,11,10,26,14,NA,NA,14,9,21,22,NA,31,21,21,19,16,14,NA,NA,28,NA,NA,26,28,0,0,NA,0,0,0,0,0,23,NA,13,305,NA,NA,116,NA
"10727",2018-05-15,4,12,20,25,10,12,8,8,12,16,NA,13,NA,NA,12,9,22,25,NA,31,14,21,24,17,20,NA,NA,30,NA,NA,22,18,0,0,NA,0,0,0,0,10,28,NA,0,0,NA,NA,92,NA
"10728",2018-05-16,7,9,20,25,11,12,12,12,11,NA,26,17,NA,NA,12,9,24,19,NA,30,15,21,25,17,22,NA,NA,31,NA,NA,21,19,0,2,0,0,0,0,0,0,1,279,58,0,NA,NA,107,NA
"10729",2018-05-17,6,8,NA,26,6,NA,15,12,10,NA,26,20,NA,NA,10,9,23,14,NA,NA,16,NA,25,18,20,NA,NA,32,NA,NA,20,17,0,0,5,0,0,NA,0,0,0,500,0,0,NA,NA,0,NA
"10730",2018-05-18,10,7,NA,27,2,11,14,12,7,NA,NA,NA,NA,NA,7,10,24,14,NA,32,19,20,23,19,19,NA,NA,30,NA,NA,15,13,0,0,NA,0,0,0,7,0,0,102,0,0,NA,NA,0,NA
"10731",2018-05-19,10,8,16,26,3,13,14,13,7,10,NA,NA,NA,NA,7,11,24,13,NA,33,20,20,25,20,20,NA,NA,28,NA,NA,20,13,0,0,18,0,0,0,1,0,0,NA,13,30,NA,NA,0,NA
"10732",2018-05-20,10,8,NA,27,6,15,13,12,8,NA,25,13,NA,NA,11,6,24,22,NA,33,21,21,22,20,24,NA,NA,23,NA,NA,22,11,0,0,25,0,0,0,0,0,0,NA,30,0,NA,NA,0,NA
"10733",2018-05-21,8,11,NA,27,6,15,14,11,11,13,26,13,NA,NA,15,8,23,25,NA,33,21,20,24,20,24,NA,NA,27,NA,NA,26,14,0,0,36,0,2,0,56,0,0,NA,3,0,NA,NA,0,NA
"10734",2018-05-22,8,14,NA,26,10,15,13,12,13,NA,NA,13,NA,NA,12,9,26,23,NA,33,19,20,25,20,24,NA,NA,29,NA,NA,25,12,0,8,33,0,5,0,1,0,7,NA,10,0,NA,NA,1,NA
"10735",2018-05-23,12,13,10,26,9,14,15,14,13,NA,NA,16,NA,NA,13,11,28,25,NA,33,19,20,26,21,21,NA,NA,23,NA,NA,25,17,0,20,0,0,40,0,3,0,27,NA,0,0,NA,NA,13,NA
"10736",2018-05-24,10,14,15,26,10,14,16,15,13,12,24,16,NA,NA,13,13,27,23,NA,33,19,19,28,21,26,NA,NA,29,NA,NA,22,22,0,6,NA,0,89,3,289,23,0,NA,363,94,NA,NA,4,NA
"10737",2018-05-25,11,16,18,27,12,14,12,15,13,14,26,16,NA,NA,13,20,24,25,NA,32,24,21,20,17,27,NA,NA,29,NA,NA,26,31,54,66,NA,0,8,0,89,210,47,NA,0,0,NA,NA,0,NA
"10738",2018-05-26,11,16,NA,27,13,13,12,14,16,14,NA,NA,NA,NA,14,NA,26,27,NA,NA,26,21,22,17,28,NA,NA,27,NA,NA,28,NA,0,0,NA,23,43,0,0,283,160,NA,0,0,NA,NA,0,NA
"10739",2018-05-27,12,17,16,NA,13,13,13,14,17,15,26,15,NA,NA,14,NA,24,26,NA,32,24,22,26,17,29,NA,NA,30,NA,NA,30,NA,264,12,NA,0,38,0,36,2,1,NA,107,0,NA,NA,0,NA
"10740",2018-05-28,12,15,NA,26,12,NA,13,14,18,15,NA,NA,NA,NA,16,NA,23,29,NA,34,17,NA,18,18,27,NA,NA,25,NA,NA,32,NA,72,0,NA,112,9,NA,138,1,22,NA,15,0,NA,NA,0,NA
"10741",2018-05-29,11,17,NA,27,13,15,13,13,16,18,24,18,NA,NA,17,NA,23,30,NA,36,20,22,20,19,24,NA,NA,30,NA,NA,29,NA,124,168,NA,3,85,0,10,0,220,NA,465,0,NA,NA,0,NA
"10742",2018-05-30,11,15,NA,28,12,16,11,13,15,NA,NA,NA,NA,NA,16,NA,21,25,NA,34,21,21,19,19,26,NA,NA,26,NA,NA,29,25,0,55,NA,0,36,0,2,20,158,NA,3,0,NA,NA,0,NA
"10743",2018-05-31,9,15,NA,28,13,16,12,14,16,15,NA,17,NA,NA,17,19,24,23,NA,35,21,22,23,19,25,NA,NA,23,NA,NA,30,31,0,138,NA,0,7,0,0,56,6,NA,3,76,NA,NA,3,NA
"10744",2018-06-01,12,14,NA,NA,15,14,14,13,15,16,NA,16,NA,NA,16,11,26,19,NA,34,23,22,24,16,23,NA,NA,28,NA,NA,25,24,0,36,NA,0,0,0,23,30,8,NA,264,5,NA,NA,0,NA
"10745",2018-06-02,10,14,20,26,14,14,13,14,15,16,23,NA,NA,NA,13,10,20,17,NA,31,24,24,24,19,25,NA,NA,29,NA,NA,26,17,574,24,NA,8,0,0,39,30,28,NA,437,0,NA,NA,0,NA
"10746",2018-06-03,11,13,NA,26,11,15,12,14,15,16,23,17,NA,NA,13,14,23,21,NA,34,16,23,24,16,26,NA,NA,31,NA,NA,27,25,0,0,10,0,0,0,0,56,1,NA,36,0,NA,NA,0,NA
"10747",2018-06-04,12,14,17,NA,13,15,12,13,18,18,NA,18,NA,NA,16,15,23,20,NA,30,16,22,20,18,26,NA,NA,31,NA,NA,29,26,0,0,3,8,1,0,0,20,17,NA,0,0,NA,NA,0,NA
"10748",2018-06-05,13,11,20,25,11,15,12,13,16,NA,26,18,NA,NA,17,10,20,18,NA,31,20,23,20,19,23,NA,NA,29,NA,NA,28,23,2,0,0,193,0,0,24,10,131,NA,5,0,NA,NA,0,NA
"10749",2018-06-06,11,10,23,NA,8,15,10,14,15,NA,27,20,NA,NA,15,11,16,24,NA,30,19,23,20,20,24,NA,NA,NA,NA,NA,30,21,28,0,5,409,8,0,35,0,155,NA,0,5,NA,NA,0,NA
"10750",2018-06-07,10,13,NA,NA,11,13,12,16,17,17,NA,NA,NA,NA,17,14,24,27,NA,NA,20,22,23,20,25,NA,NA,NA,NA,NA,28,21,0,0,NA,785,0,0,28,146,14,NA,0,NA,NA,NA,73,NA
"10751",2018-06-08,12,15,19,24,11,15,12,14,16,NA,NA,18,NA,NA,18,13,26,21,NA,NA,20,25,19,18,25,NA,NA,31,NA,NA,28,18,0,2,NA,1059,0,0,28,112,1,NA,0,0,NA,NA,0,NA
"10752",2018-06-09,12,15,NA,26,10,14,12,13,16,17,24,NA,NA,NA,17,12,24,22,NA,32,19,25,21,20,24,NA,NA,33,NA,NA,31,19,0,0,76,0,1,0,5,84,5,NA,38,5,NA,NA,78,NA
"10753",2018-06-10,13,11,16,27,12,14,11,13,16,18,27,NA,NA,NA,18,14,24,21,NA,35,22,25,19,21,25,NA,NA,19,NA,NA,28,19,0,0,NA,0,1,0,0,180,57,NA,0,5,NA,NA,27,NA
"10754",2018-06-11,12,10,17,NA,10,16,12,14,18,NA,28,18,NA,NA,16,14,22,22,NA,34,17,26,21,20,21,NA,NA,NA,NA,NA,25,17,0,0,NA,0,0,0,0,76,262,NA,0,381,NA,NA,88,NA
"10755",2018-06-12,10,12,NA,NA,10,16,13,15,15,17,28,NA,NA,NA,15,16,25,17,NA,NA,21,26,24,19,20,NA,NA,25,NA,NA,18,21,0,0,28,46,0,0,0,4,439,NA,0,201,NA,NA,20,NA
"10756",2018-06-13,11,12,NA,NA,6,15,14,15,11,18,NA,NA,NA,NA,14,17,26,18,NA,NA,21,23,26,19,19,NA,NA,30,NA,NA,17,24,0,0,114,721,1,0,0,0,3,NA,0,51,NA,NA,0,NA
"10757",2018-06-14,10,12,15,24,12,16,13,13,10,NA,NA,16,NA,NA,13,17,26,20,NA,30,21,27,27,20,21,NA,NA,26,NA,NA,22,24,0,6,NA,295,1,0,0,2,1,231,15,0,NA,NA,1,NA
"10758",2018-06-15,10,13,20,24,9,16,15,14,13,NA,NA,NA,NA,NA,14,16,30,22,NA,31,19,27,31,17,25,NA,NA,18,NA,NA,22,28,0,1,NA,0,0,0,0,11,3,NA,33,25,NA,NA,0,NA
"10759",2018-06-16,14,13,20,26,11,17,18,14,14,17,24,15,NA,NA,14,18,31,20,NA,31,18,22,31,20,23,NA,NA,17,NA,NA,27,29,0,0,NA,0,7,0,0,0,0,NA,69,20,NA,NA,0,NA
"10760",2018-06-17,14,14,20,25,12,16,18,15,14,18,28,15,NA,NA,14,26,32,18,NA,32,22,22,32,20,22,NA,NA,22,NA,NA,24,34,0,0,58,0,3,0,0,0,0,NA,0,0,NA,NA,0,NA
"10761",2018-06-18,14,15,21,26,13,14,18,15,17,NA,NA,16,NA,NA,13,17,32,19,NA,31,23,22,32,21,24,NA,NA,NA,NA,NA,24,34,0,2,8,0,2,0,0,0,0,NA,5,0,NA,NA,0,NA
"10762",2018-06-19,15,15,NA,27,16,14,17,16,16,18,24,16,NA,NA,15,16,29,20,NA,NA,22,22,32,22,26,NA,NA,30,NA,NA,25,22,0,0,0,0,0,0,0,0,3,NA,99,41,NA,NA,0,NA
"10763",2018-06-20,14,14,NA,27,14,14,20,18,15,18,NA,20,NA,NA,17,16,30,22,NA,32,19,23,33,23,29,NA,NA,22,NA,NA,31,22,0,0,NA,3,0,0,0,4,0,NA,0,140,NA,NA,0,NA
"10764",2018-06-21,14,12,NA,NA,10,17,20,18,17,NA,24,NA,NA,NA,13,15,31,17,NA,31,21,24,33,20,26,NA,NA,26,NA,NA,25,18,0,0,NA,0,0,0,0,8,0,NA,218,109,NA,NA,0,NA
"10765",2018-06-22,14,9,NA,NA,7,17,22,18,9,18,26,19,NA,NA,10,15,33,15,NA,NA,22,24,34,23,22,NA,NA,31,NA,NA,18,17,0,8,NA,36,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10766",2018-06-23,16,10,23,NA,7,17,22,15,10,NA,NA,NA,NA,NA,8,16,32,19,NA,28,23,23,36,23,22,NA,NA,24,NA,NA,20,22,0,0,NA,627,0,0,0,0,0,NA,3,0,NA,NA,0,NA
"10767",2018-06-24,16,10,NA,NA,9,17,22,15,13,18,NA,18,NA,NA,9,16,35,18,NA,30,27,23,37,24,23,NA,NA,29,NA,NA,22,23,0,0,NA,236,0,0,0,0,0,NA,5,84,NA,NA,0,NA
"10768",2018-06-25,18,11,NA,NA,9,17,23,15,13,20,23,20,NA,NA,15,16,35,19,NA,NA,26,24,36,24,25,NA,NA,35,NA,NA,24,21,0,0,5,5,0,0,0,0,0,NA,145,0,NA,NA,0,NA
"10769",2018-06-26,18,9,NA,25,10,17,23,16,15,NA,NA,21,NA,NA,15,17,34,20,NA,NA,24,24,35,21,27,NA,NA,32,NA,NA,24,26,0,0,NA,239,0,0,0,83,0,899,5,0,NA,NA,0,NA
"10770",2018-06-27,18,9,NA,25,11,NA,22,16,15,18,23,23,NA,NA,14,18,33,24,NA,31,25,NA,32,20,29,23,28,35,NA,NA,26,23,0,0,NA,3,0,NA,0,0,0,3,315,0,NA,NA,0,NA
"10771",2018-06-28,18,14,NA,26,12,16,21,16,16,NA,24,NA,NA,NA,12,18,33,27,NA,NA,25,24,31,21,28,NA,NA,31,NA,NA,28,26,0,0,NA,0,0,0,1,0,0,20,104,5,NA,NA,0,NA
"10772",2018-06-29,17,11,NA,27,12,16,20,16,18,NA,NA,24,NA,NA,18,21,30,23,NA,32,26,24,32,23,29,NA,NA,36,NA,NA,30,34,0,0,53,0,0,0,0,44,0,NA,0,0,NA,NA,0,NA
"10773",2018-06-30,16,12,NA,27,12,NA,20,17,18,20,24,24,NA,NA,16,25,31,27,NA,NA,28,NA,29,23,32,NA,NA,36,NA,NA,29,33,0,0,86,0,0,NA,7,72,0,NA,61,0,NA,NA,0,NA
"10774",2018-07-01,17,16,21,NA,12,18,19,17,20,NA,NA,NA,NA,NA,12,24,31,27,NA,NA,27,24,28,23,33,NA,NA,35,NA,NA,26,33,0,0,NA,15,0,0,0,146,1,490,0,0,NA,NA,0,NA
"10775",2018-07-02,16,14,NA,28,14,17,16,16,20,20,25,24,NA,NA,11,18,31,27,32,30,26,24,28,23,30,NA,NA,37,NA,NA,28,24,0,0,0,130,0,0,0,86,0,640,18,0,NA,NA,0,NA
"10776",2018-07-03,13,12,23,28,13,17,16,17,19,23,NA,NA,NA,NA,11,17,34,25,NA,30,25,24,31,24,30,NA,NA,36,NA,NA,30,27,0,0,5,43,0,0,0,4,0,NA,3,0,NA,NA,0,NA
"10777",2018-07-04,15,12,25,NA,12,18,18,16,19,NA,23,NA,NA,NA,14,21,32,23,NA,32,27,24,28,21,30,29,32,35,NA,NA,31,32,0,0,0,5,6,0,0,110,0,NA,312,0,NA,NA,0,NA
"10778",2018-07-05,15,11,NA,NA,13,16,17,17,19,22,27,NA,NA,NA,15,22,31,21,36,NA,29,27,28,22,28,29,32,28,NA,NA,27,29,0,0,30,64,4,0,0,0,18,0,0,56,NA,NA,0,NA
"10779",2018-07-06,14,12,22,NA,13,19,18,17,16,NA,27,NA,NA,NA,16,18,32,23,NA,NA,30,35,32,22,29,27,32,23,NA,NA,29,24,0,0,NA,114,0,0,0,0,26,NA,0,140,NA,NA,0,NA
"10780",2018-07-07,16,10,NA,NA,14,24,21,17,19,NA,NA,19,NA,NA,14,18,32,24,NA,31,28,35,34,24,31,NA,NA,NA,NA,NA,29,23,0,0,109,5,0,0,0,0,0,NA,0,104,NA,NA,0,NA
"10781",2018-07-08,16,11,23,NA,14,23,22,20,18,19,25,21,NA,NA,14,17,34,23,NA,32,27,32,35,25,30,NA,NA,30,NA,NA,28,26,0,0,NA,0,0,0,0,0,0,NA,325,5,NA,NA,0,NA
"10782",2018-07-09,19,11,NA,26,12,22,22,19,17,NA,NA,23,NA,NA,16,21,36,21,NA,32,21,32,34,26,28,NA,NA,33,NA,NA,27,32,0,0,NA,5,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10783",2018-07-10,17,13,23,26,12,22,22,20,17,20,24,NA,NA,NA,13,21,36,20,NA,31,21,30,35,25,25,NA,NA,36,NA,NA,22,27,0,0,0,8,0,0,0,0,0,208,137,0,NA,NA,56,NA
"10784",2018-07-11,17,12,NA,26,13,21,21,18,15,25,24,NA,NA,NA,12,21,35,22,NA,33,23,28,33,24,22,NA,NA,36,NA,NA,21,26,0,0,363,107,0,0,0,8,0,NA,0,5,NA,NA,51,NA
"10785",2018-07-12,16,12,21,NA,12,21,21,17,15,NA,NA,24,NA,NA,13,20,34,22,NA,31,25,28,33,24,26,NA,NA,32,NA,NA,26,30,0,0,10,0,0,0,0,0,0,NA,0,20,NA,NA,0,NA
"10786",2018-07-13,18,10,24,24,14,20,22,18,18,NA,28,25,NA,NA,15,22,33,22,NA,30,27,26,34,25,29,NA,NA,36,NA,NA,28,33,0,0,NA,94,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10787",2018-07-14,16,11,24,24,12,19,20,19,18,24,NA,26,NA,NA,16,22,35,24,NA,NA,29,28,33,26,30,NA,NA,37,NA,NA,30,27,0,0,NA,229,0,0,0,0,16,NA,0,0,NA,NA,0,NA
"10788",2018-07-15,17,13,NA,NA,10,19,19,19,19,NA,22,26,NA,NA,17,22,34,27,NA,NA,28,27,30,23,31,NA,NA,38,NA,NA,30,28,0,0,132,183,0,0,0,51,9,NA,445,0,NA,NA,60,NA
"10789",2018-07-16,16,15,NA,24,13,20,17,18,19,22,24,NA,NA,NA,16,22,31,29,NA,NA,23,26,30,24,30,NA,NA,38,NA,NA,30,29,0,20,396,249,0,0,0,12,0,NA,5,0,NA,NA,19,NA
"10790",2018-07-17,14,13,NA,NA,12,19,19,18,19,NA,28,26,NA,NA,14,20,34,23,NA,34,25,26,34,21,28,NA,NA,38,NA,NA,30,27,0,0,724,25,0,0,0,9,0,NA,0,0,NA,NA,56,NA
"10791",2018-07-18,17,12,NA,26,13,19,21,18,17,22,NA,27,NA,NA,15,20,35,24,NA,NA,27,26,33,22,29,NA,NA,39,NA,NA,29,24,0,0,272,155,0,0,0,19,0,NA,0,0,NA,NA,0,NA
"10792",2018-07-19,16,13,24,NA,11,20,19,17,17,23,24,NA,NA,NA,14,21,36,24,NA,NA,23,27,33,20,31,NA,NA,38,NA,NA,29,31,0,0,61,0,0,0,0,149,3,NA,79,0,NA,NA,0,NA
"10793",2018-07-20,16,12,27,25,14,19,19,16,19,24,25,NA,NA,NA,13,21,34,24,NA,32,26,27,32,21,27,NA,NA,37,NA,NA,32,25,0,0,NA,163,13,0,0,24,7,NA,10,0,NA,NA,0,NA
"10794",2018-07-21,15,14,NA,26,15,20,17,14,16,24,26,27,NA,NA,17,20,34,25,NA,33,27,26,30,21,27,NA,NA,38,NA,NA,24,23,0,0,NA,3,0,0,0,8,14,NA,0,0,NA,NA,0,NA
"10795",2018-07-22,18,13,NA,NA,14,19,18,18,17,25,27,27,NA,NA,16,20,33,25,NA,31,30,27,32,24,28,NA,NA,38,NA,NA,28,23,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,4,NA
"10796",2018-07-23,19,13,NA,NA,14,19,20,17,19,NA,NA,NA,NA,NA,16,20,34,28,NA,31,29,30,35,25,31,NA,NA,41,NA,NA,31,24,0,0,56,86,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10797",2018-07-24,18,16,24,NA,14,19,20,20,20,26,28,26,NA,NA,15,20,36,29,NA,NA,30,30,33,23,32,NA,NA,37,NA,NA,33,25,0,0,846,211,0,0,0,2,0,NA,0,0,NA,NA,0,NA
"10798",2018-07-25,16,19,NA,NA,15,21,20,20,22,NA,NA,NA,NA,NA,17,22,37,29,NA,31,33,28,35,25,34,NA,NA,34,NA,NA,36,26,0,8,513,104,0,0,0,0,0,NA,0,0,NA,NA,1,NA
"10799",2018-07-26,16,19,24,26,17,21,20,19,22,NA,25,NA,NA,NA,18,20,37,35,NA,NA,31,27,34,23,36,NA,NA,30,NA,NA,36,27,0,0,0,5,0,0,0,0,0,NA,51,0,NA,NA,0,NA
"10800",2018-07-27,17,21,NA,27,18,20,19,18,20,26,NA,NA,NA,NA,17,18,36,36,NA,NA,22,27,34,23,37,NA,NA,32,NA,NA,35,24,0,0,NA,3,19,0,0,4,48,NA,0,0,NA,NA,0,NA
"10801",2018-07-28,17,16,26,27,15,20,19,17,19,27,27,21,NA,NA,18,19,36,25,NA,32,21,27,33,22,26,NA,NA,30,NA,NA,34,24,0,49,NA,0,19,0,0,0,54,NA,0,150,NA,NA,57,NA
"10802",2018-07-29,15,16,26,27,14,19,20,19,18,NA,28,NA,NA,NA,16,19,35,26,NA,31,22,29,33,25,29,NA,NA,34,NA,NA,32,25,0,2,NA,0,76,0,0,0,0,NA,0,340,NA,NA,0,NA
"10803",2018-07-30,15,17,NA,26,15,19,19,19,19,26,NA,25,NA,NA,16,18,37,28,NA,NA,24,29,34,26,29,NA,NA,34,NA,NA,35,25,0,1,NA,0,52,0,0,6,0,NA,0,10,NA,NA,0,NA
"10804",2018-07-31,17,12,27,27,15,19,21,17,20,28,24,26,NA,NA,17,20,37,25,NA,NA,25,29,35,21,29,NA,NA,36,NA,NA,36,25,0,10,NA,15,18,0,0,8,0,NA,48,0,NA,NA,0,NA
"10805",2018-08-01,19,12,NA,27,10,21,23,17,18,28,NA,26,NA,NA,20,19,36,25,NA,NA,29,29,37,22,31,NA,NA,38,NA,NA,32,30,0,0,NA,8,0,0,0,0,0,NA,0,0,NA,NA,4,NA
"10806",2018-08-02,19,14,NA,28,11,20,25,20,19,29,25,27,NA,NA,18,21,37,27,NA,NA,31,28,38,26,33,NA,NA,38,NA,NA,34,29,0,0,NA,23,0,0,0,0,0,NA,43,0,NA,NA,0,NA
"10807",2018-08-03,21,14,NA,NA,14,19,26,20,20,NA,26,NA,NA,NA,20,20,41,29,NA,32,27,28,40,26,35,NA,NA,39,NA,NA,36,26,0,0,NA,15,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10808",2018-08-04,19,16,27,27,17,18,23,20,22,NA,NA,26,NA,NA,19,22,38,27,NA,NA,28,28,39,25,34,NA,NA,37,NA,NA,36,36,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,3,NA
"10809",2018-08-05,21,15,NA,27,14,18,24,20,18,27,25,28,NA,NA,19,25,37,24,NA,32,30,27,38,27,31,NA,NA,39,NA,NA,31,34,0,0,43,58,0,0,0,0,0,NA,272,0,NA,NA,0,NA
"10810",2018-08-06,22,16,NA,28,14,18,24,19,18,27,NA,NA,NA,NA,15,21,39,29,NA,33,30,29,37,26,35,NA,NA,34,NA,NA,35,26,0,0,104,0,0,0,0,0,0,NA,23,0,NA,NA,0,NA
"10811",2018-08-07,20,16,NA,NA,13,NA,25,18,20,NA,NA,22,NA,NA,17,21,37,34,NA,33,23,NA,37,23,37,NA,NA,NA,NA,NA,37,26,2,24,0,0,32,NA,0,22,0,NA,0,25,NA,NA,0,NA
"10812",2018-08-08,21,15,NA,27,13,19,21,15,18,27,22,22,NA,NA,20,21,34,23,NA,35,16,35,35,24,30,NA,NA,29,NA,NA,32,26,2,18,188,0,5,0,0,230,42,NA,66,84,NA,NA,0,NA
"10813",2018-08-09,18,14,23,NA,14,20,20,14,16,NA,25,NA,NA,NA,19,21,34,23,NA,34,18,31,31,21,22,NA,NA,36,NA,NA,35,32,0,85,175,0,90,0,0,10,30,NA,3,89,NA,NA,10,NA
"10814",2018-08-10,20,13,24,NA,9,20,18,14,12,26,27,24,NA,NA,14,22,33,21,NA,31,21,31,31,23,23,NA,NA,37,NA,NA,25,27,0,156,0,86,116,0,0,0,5,NA,0,0,NA,NA,0,NA
"10815",2018-08-11,20,11,NA,25,7,20,22,16,14,NA,NA,NA,NA,NA,12,22,32,20,NA,NA,22,31,34,24,26,NA,NA,34,NA,NA,25,27,0,8,109,1283,17,0,0,0,0,NA,0,20,NA,NA,1,NA
"10816",2018-08-12,19,14,24,24,14,20,23,16,14,27,27,25,NA,NA,8,22,33,27,NA,NA,23,28,35,25,31,NA,NA,32,NA,NA,29,27,0,1,610,655,13,0,0,1,19,NA,0,236,NA,NA,0,NA
"10817",2018-08-13,20,17,24,26,14,18,22,18,18,27,28,NA,NA,NA,12,21,35,22,NA,31,24,27,34,24,27,NA,NA,33,NA,NA,24,28,0,85,NA,48,18,0,0,1,15,NA,0,0,NA,NA,43,NA
"10818",2018-08-14,16,16,NA,26,12,18,20,18,16,28,28,24,NA,NA,14,23,35,22,NA,31,22,27,33,25,25,NA,NA,36,NA,NA,26,30,0,0,NA,15,0,0,0,0,1,NA,0,5,NA,NA,0,NA
"10819",2018-08-15,21,18,24,26,14,NA,20,16,16,NA,NA,26,NA,NA,14,22,32,23,NA,30,19,NA,34,25,26,NA,NA,37,NA,NA,25,28,0,0,0,145,21,NA,0,0,0,NA,0,0,NA,NA,0,NA
"10820",2018-08-16,20,15,NA,25,15,19,23,18,15,NA,27,NA,NA,NA,13,22,29,23,NA,NA,21,27,32,24,32,NA,NA,34,NA,NA,31,27,30,23,NA,71,36,0,0,264,1,NA,0,0,NA,NA,0,NA
"10821",2018-08-17,16,14,NA,NA,9,20,20,15,16,22,NA,NA,NA,NA,15,20,31,23,NA,NA,21,28,32,23,26,NA,NA,29,NA,NA,31,26,42,14,NA,15,33,0,0,2,14,NA,0,30,NA,NA,0,NA
"10822",2018-08-18,18,15,NA,26,14,21,17,14,12,22,25,17,NA,NA,15,22,29,22,NA,30,23,27,30,23,26,NA,NA,29,NA,NA,29,27,0,0,NA,406,0,0,0,0,0,NA,30,0,NA,NA,0,NA
"10823",2018-08-19,18,17,NA,26,17,21,20,15,14,24,27,17,NA,NA,12,22,30,23,NA,NA,24,27,32,24,29,NA,NA,29,NA,NA,32,27,0,0,0,81,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"10824",2018-08-20,14,16,NA,NA,16,20,21,17,19,NA,NA,20,NA,NA,14,21,31,23,NA,30,25,28,32,24,26,NA,NA,29,NA,NA,28,24,0,0,NA,28,0,0,0,0,0,NA,8,0,NA,NA,0,NA
"10825",2018-08-21,16,15,NA,25,16,22,21,16,19,22,27,23,NA,NA,18,20,32,24,NA,33,21,27,34,25,27,NA,NA,35,NA,NA,30,24,0,0,NA,15,0,0,0,0,1,272,0,0,NA,NA,0,NA
"10826",2018-08-22,17,15,NA,NA,14,NA,22,19,17,23,NA,25,NA,NA,16,17,34,24,NA,34,21,27,33,25,30,NA,NA,38,NA,NA,34,26,0,0,NA,0,5,0,0,0,0,NA,0,0,NA,NA,0,NA
"10827",2018-08-23,18,15,NA,25,15,19,20,19,17,NA,24,25,NA,NA,15,18,34,22,NA,31,20,27,34,24,28,NA,NA,35,NA,NA,33,27,54,11,NA,46,2,0,0,32,3,NA,366,0,NA,NA,0,NA
"10828",2018-08-24,15,11,NA,27,10,18,21,17,14,23,NA,26,NA,NA,16,17,34,19,NA,33,19,26,33,22,23,NA,NA,33,NA,NA,23,23,0,125,NA,0,20,0,0,1,25,71,0,356,NA,NA,9,NA
